,policy,seconds,avg_gpu_util,avg_gpu_mem_used,cpu_util,cpu_mem_used
135,harmony,139.85277700424194,95.375,32468434944.0,12.4,76718514176
136,harmony,140.85667514801025,70.875,32468434944.0,12.4,76718514176
137,harmony,141.89965081214905,0.0,32468434944.0,10.9,76717764608
138,harmony,142.90364122390747,0.0,32468434944.0,10.3,76717506560
139,harmony,143.90760040283203,52.375,32468434944.0,10.5,76717506560
140,harmony,144.91731023788452,91.0,32468434944.0,11.9,76717244416
141,harmony,145.94305610656738,95.25,32468434944.0,12.5,76716945408
142,harmony,147.12608551979065,100.0,32468434944.0,12.6,76716171264
143,harmony,148.20777320861816,98.0,32468434944.0,12.5,76715655168
144,harmony,149.21274828910828,91.125,32468434944.0,13.1,76717592576
145,harmony,150.24061250686646,71.25,32468434944.0,12.8,76719288320
146,harmony,151.3117995262146,0.0,32468434944.0,11.8,76720492544
147,harmony,152.3156177997589,0.0,32468434944.0,10.7,76720709632
148,harmony,153.31949520111084,42.5,32468434944.0,10.4,76720451584
149,harmony,154.40817952156067,93.375,32468434944.0,12.0,76724486144
150,harmony,155.42175674438477,96.25,32468434944.0,12.5,76724129792
151,harmony,156.49901032447815,91.5,32468434944.0,12.4,76724113408
152,harmony,157.5198154449463,95.125,32468434944.0,12.4,76722966528
153,harmony,158.52413940429688,100.0,32468434944.0,12.4,76722708480
154,harmony,159.57661294937134,74.25,32468434944.0,13.0,76725542912
155,harmony,160.68013381958008,26.125,32468434944.0,12.2,76724719616
156,harmony,161.68391585350037,0.0,32468434944.0,11.1,76726726656
157,harmony,162.68796300888062,2.375,32468434944.0,10.1,76728000512
158,harmony,163.69411277770996,79.25,32468434944.0,11.8,76727476224
159,harmony,164.75914692878723,96.0,32468434944.0,12.4,76727975936
160,harmony,165.81616854667664,92.5,32468434944.0,12.5,76727701504
161,harmony,166.85090041160583,90.875,32468434944.0,12.4,76726927360
162,harmony,167.8648886680603,94.125,32468434944.0,12.3,76725637120
163,harmony,168.87224888801575,71.5,32468434944.0,12.4,76725866496
164,harmony,169.9795422554016,74.5,32468434944.0,13.0,76718235648
165,harmony,170.99594521522522,0.0,32468434944.0,10.3,76717719552
166,harmony,172.01688742637634,0.0,32468434944.0,10.2,76717719552
167,harmony,173.02057194709778,81.5,32468434944.0,11.5,76717719552
168,harmony,174.0241129398346,71.25,32468434944.0,12.6,76717977600
169,harmony,175.13048601150513,96.625,32468434944.0,12.5,76717457408
170,harmony,176.13935089111328,91.75,32468434944.0,12.6,76717445120
171,harmony,177.24093556404114,95.75,32468434944.0,12.4,76716642304
172,harmony,178.29695200920105,70.625,32468434944.0,12.4,76715868160
173,harmony,179.38700079917908,70.625,32468434944.0,12.5,76714676224
174,harmony,180.39063787460327,0.0,32468434944.0,10.7,76714541056
175,harmony,181.3956687450409,0.0,32468434944.0,10.4,76717252608
176,harmony,182.3990774154663,91.25,32468434944.0,11.7,76717662208
177,harmony,183.40814781188965,77.625,32468434944.0,12.7,76719386624
178,harmony,184.41251921653748,78.75,32468434944.0,12.7,76719575040
179,harmony,185.48808908462524,96.5,32468434944.0,12.8,76719763456
180,harmony,186.52961945533752,91.375,32468434944.0,12.5,76719714304
181,harmony,187.60567831993103,89.5,32468434944.0,12.8,76719439872
182,harmony,188.60941982269287,69.25,32468434944.0,12.5,76718563328
183,harmony,189.70446968078613,0.0,32468434944.0,10.9,76722425856
184,harmony,190.73920035362244,0.0,32468434944.0,10.5,76742553600
185,harmony,191.74300718307495,97.0,32468434944.0,12.5,76723269632
186,harmony,192.75666761398315,93.75,32468434944.0,12.4,76723908608
187,harmony,193.78638076782227,70.875,32468434944.0,12.5,76722692096
188,harmony,194.89909839630127,91.25,32468434944.0,12.4,76722343936
189,harmony,195.93825888633728,93.25,32468434944.0,12.5,76722327552
190,harmony,197.08339476585388,86.625,32468434944.0,12.5,76722069504
191,harmony,198.0998454093933,77.5,32468434944.0,12.6,76721553408
192,harmony,199.16178154945374,0.0,32468434944.0,10.4,76721147904
193,harmony,200.16552567481995,0.0,32468434944.0,10.3,76720857088
194,harmony,201.16941022872925,92.125,32468434944.0,11.2,76735565824
195,harmony,202.18607425689697,100.0,32468434944.0,12.1,76721491968
196,harmony,203.2021803855896,100.0,32468434944.0,12.4,76721750016
197,harmony,204.35293316841125,94.0,32468434944.0,12.3,76721233920
198,harmony,205.38864040374756,76.125,32468434944.0,12.3,76721225728
199,harmony,206.39785957336426,74.125,32468434944.0,12.4,76720967680
200,harmony,207.51460242271423,73.875,32468434944.0,12.4,76720836608
201,harmony,208.52520513534546,0.0,32468434944.0,11.3,76720062464
202,harmony,209.528972864151,0.0,32468434944.0,10.4,76719030272
203,harmony,210.53265643119812,93.375,32468434944.0,10.7,76718772224
204,harmony,211.60989356040955,100.0,32468434944.0,12.4,76727287808
205,harmony,212.6328194141388,100.0,32468434944.0,12.6,76718346240
206,harmony,213.7007257938385,99.5,32468434944.0,12.6,76719308800
207,harmony,214.74748134613037,85.0,32468434944.0,12.7,76719497216
208,harmony,215.77529120445251,71.25,32468434944.0,12.4,76719067136
209,harmony,216.8576238155365,73.875,32468434944.0,12.4,76718796800
210,harmony,217.96638345718384,0.0,32468434944.0,11.2,76718690304
211,harmony,218.97020506858826,0.0,32468434944.0,10.3,76719136768
212,harmony,219.97295880317688,80.875,32468434944.0,10.8,76719640576
213,harmony,220.9945616722107,92.0,32468434944.0,11.8,76712656896
214,harmony,222.01029014587402,93.75,32468434944.0,13.1,76723515392
215,harmony,223.0843346118927,98.625,32468434944.0,12.9,76709621760
216,harmony,224.1544473171234,100.0,32468434944.0,12.5,76715917312
217,harmony,225.3144154548645,87.375,32468434944.0,12.5,76708782080
218,harmony,226.35840892791748,68.5,32468434944.0,12.5,76708732928
219,harmony,227.46210718154907,0.0,32468434944.0,11.4,76546080768
220,harmony,228.46648263931274,0.0,32468434944.0,10.3,76543942656
221,harmony,229.47055506706238,67.0,32468434944.0,11.5,76541857792
222,harmony,230.47377467155457,96.375,32468434944.0,12.3,76540821504
223,harmony,231.58753514289856,77.125,32468959232.0,12.4,76540248064
224,harmony,232.59187602996826,91.125,32469221376.0,12.7,76552847360
225,harmony,233.6441035270691,64.25,32470532096.0,12.4,76543254528
0,drop,0.0,0.0,32344702976.0,12.8,76664745984
1,drop,1.0038959980010986,0.0,32344702976.0,10.2,76678381568
2,drop,2.0130701065063477,87.0,32344702976.0,10.7,76692045824
3,drop,3.030503988265991,92.5,32344702976.0,11.7,76692561920
4,drop,4.088346242904663,95.375,32344702976.0,12.3,76692303872
5,drop,5.151699066162109,99.75,32344702976.0,12.4,76709584896
6,drop,6.165544509887695,100.0,32344702976.0,12.2,76677570560
7,drop,7.3022379875183105,96.375,32345227264.0,12.1,76673306624
8,drop,8.306514978408813,74.0,32345227264.0,12.3,76671361024
9,drop,9.368130207061768,0.0,32345227264.0,11.2,76671074304
10,drop,10.371886014938354,0.0,32345227264.0,10.2,76665397248
11,drop,11.375842332839966,6.625,32345227264.0,10.2,76671315968
12,drop,12.38290786743164,99.25,32345227264.0,11.4,76679630848
13,drop,13.38675045967102,85.0,32345227264.0,12.2,76679135232
14,drop,14.39325213432312,70.625,32345227264.0,12.3,76678619136
15,drop,15.469998121261597,91.0,32345227264.0,12.3,76683776000
16,drop,16.479780912399292,97.5,32345227264.0,12.6,76678979584
17,drop,17.484691381454468,91.125,32345227264.0,12.2,76678406144
18,drop,18.56129479408264,74.25,32345227264.0,12.4,76677316608
19,drop,19.640008687973022,0.0,32345227264.0,10.2,76676800512
20,drop,20.643841981887817,0.0,32345227264.0,10.5,76677906432
21,drop,21.647711992263794,97.75,32345227264.0,11.4,76665491456
22,drop,22.657996892929077,100.0,32345227264.0,12.2,76665208832
23,drop,23.795244455337524,88.25,32345227264.0,12.2,76665118720
24,drop,24.817532300949097,69.75,32345227264.0,12.6,76664565760
25,drop,25.8607075214386,84.25,32345227264.0,12.6,76679913472
26,drop,26.879780769348145,98.25,32345227264.0,13.0,76680126464
27,drop,27.88372278213501,71.5,32345227264.0,12.6,76679712768
28,drop,28.932676792144775,0.0,32345227264.0,11.4,76684312576
29,drop,29.936620712280273,0.0,32345227264.0,10.1,76684050432
30,drop,30.94044280052185,89.75,32345227264.0,11.1,76680667136
31,drop,31.955381393432617,99.75,32345227264.0,11.9,76680966144
32,drop,33.075393199920654,100.0,32345227264.0,12.5,76682055680
33,drop,34.15078663825989,99.875,32345489408.0,12.3,76681797632
34,drop,35.18329954147339,85.5,32345751552.0,12.2,76681510912
35,drop,36.19160795211792,81.25,32345751552.0,12.1,76681248768
36,drop,37.27863359451294,74.0,32345751552.0,12.7,76683259904
37,drop,38.33671832084656,0.0,32345751552.0,10.9,76682866688
38,drop,39.34056210517883,0.0,32345751552.0,10.1,76681048064
39,drop,40.344433069229126,86.75,32345751552.0,11.0,76688187392
40,drop,41.37129235267639,91.25,32345751552.0,11.8,76689461248
41,drop,42.384031772613525,96.5,32345751552.0,12.3,76689702912
42,drop,43.387582302093506,100.0,32345751552.0,12.1,76689702912
43,drop,44.39127850532532,100.0,32345751552.0,12.3,76689960960
44,drop,45.48874235153198,97.875,32345751552.0,12.0,76689440768
45,drop,46.537760496139526,71.75,32345751552.0,12.1,76689440768
46,drop,47.59277892112732,0.0,32345751552.0,11.9,76693385216
47,drop,48.596686124801636,0.0,32345751552.0,10.2,76693352448
48,drop,49.60061025619507,45.25,32345751552.0,10.4,76681998336
49,drop,50.607269525527954,89.0,32345751552.0,11.7,76681187328
50,drop,51.61605954170227,96.875,32345751552.0,12.4,76680671232
51,drop,52.62892484664917,91.0,32345751552.0,12.2,76680409088
52,drop,53.714962005615234,93.875,32345751552.0,12.2,76679892992
53,drop,54.722593784332275,100.0,32345751552.0,12.2,76679892992
54,drop,55.72761297225952,71.75,32346013696.0,12.3,76679376896
55,drop,56.742756366729736,54.875,32346013696.0,12.6,76689227776
56,drop,57.74651527404785,0.0,32346013696.0,11.0,76707938304
57,drop,58.75041460990906,0.0,32346013696.0,10.8,76687630336
58,drop,59.75429034233093,96.125,32346013696.0,12.2,76698275840
59,drop,60.75805616378784,98.25,32346013696.0,12.0,76697452544
60,drop,61.797717571258545,89.625,32346013696.0,12.6,76697726976
61,drop,62.80274152755737,82.5,32346013696.0,12.3,76697182208
62,drop,63.88684630393982,95.5,32346013696.0,12.5,76699140096
63,drop,64.8936619758606,93.125,32346013696.0,12.2,76698558464
64,drop,65.95461511611938,78.75,32346013696.0,12.4,76698558464
65,drop,67.01366519927979,0.0,32346013696.0,10.4,76697473024
66,drop,68.01781845092773,0.0,32346013696.0,10.3,76705730560
67,drop,69.0217022895813,96.75,32346013696.0,11.6,76694556672
68,drop,70.04674005508423,100.0,32346013696.0,11.7,76694814720
69,drop,71.1111114025116,100.0,32346013696.0,12.2,76694556672
70,drop,72.12437868118286,97.375,32346013696.0,12.1,76694548480
71,drop,73.13285517692566,76.875,32346013696.0,12.0,76694544384
72,drop,74.13679480552673,68.0,32346013696.0,12.2,76694286336
73,drop,75.14661073684692,77.125,32346013696.0,12.3,76693770240
74,drop,76.17040157318115,0.0,32346013696.0,11.3,76693770240
75,drop,77.17418146133423,0.0,32346013696.0,10.2,76693770240
76,drop,78.19195675849915,21.125,32346013696.0,10.3,76694536192
77,drop,79.19576859474182,83.375,32346013696.0,11.7,76688752640
78,drop,80.20610189437866,70.75,32346013696.0,12.6,76689489920
79,drop,81.30566930770874,96.75,32346013696.0,12.3,76689203200
80,drop,82.34662365913391,91.25,32346013696.0,12.3,76688404480
81,drop,83.37635540962219,94.5,32346013696.0,12.1,76688146432
82,drop,84.43651342391968,70.25,32346013696.0,12.2,76687888384
83,drop,85.5037522315979,42.75,32346013696.0,12.2,76687888384
84,drop,86.50744986534119,0.0,32346013696.0,10.1,76687888384
85,drop,87.51146388053894,0.0,32346013696.0,10.5,76693704704
86,drop,88.51534152030945,97.625,32346013696.0,11.5,76693954560
87,drop,89.52804279327393,93.125,32346013696.0,13.4,76698927104
88,drop,90.55934810638428,75.375,32346013696.0,12.4,76698411008
89,drop,91.66213417053223,93.75,32346013696.0,12.5,76697333760
90,drop,92.66803550720215,96.375,32346013696.0,12.1,76697772032
91,drop,93.69377779960632,90.0,32346013696.0,12.4,76698472448
92,drop,94.79138326644897,74.0,32346013696.0,12.7,76698468352
93,drop,95.81019878387451,0.0,32346013696.0,10.7,76701216768
94,drop,96.8140799999237,0.0,32346013696.0,10.7,76701925376
95,drop,97.81799554824829,96.875,32346013696.0,11.3,76701888512
96,drop,98.859130859375,100.0,32346013696.0,11.8,76701372416
97,drop,99.93637800216675,99.875,32346013696.0,12.7,76701626368
98,drop,100.9678111076355,85.625,32346013696.0,12.1,76700303360
99,drop,101.9743103981018,68.875,32346013696.0,12.2,76699009024
100,drop,103.02822852134705,94.75,32346275840.0,11.8,76698685440
101,drop,104.04518699645996,72.0,32346275840.0,12.4,76698931200
102,drop,105.0536880493164,0.0,32346275840.0,10.9,76698931200
103,drop,106.05801582336426,0.0,32346275840.0,10.2,76697899008
104,drop,107.06180262565613,90.5,32346275840.0,10.9,76697899008
105,drop,108.14513063430786,97.25,32346275840.0,11.8,76697382912
106,drop,109.15976166725159,100.0,32346275840.0,12.1,76697382912
107,drop,110.17081189155579,100.0,32346275840.0,12.7,76715696128
108,drop,111.18986988067627,100.0,32346275840.0,12.4,76688666624
109,drop,112.19417214393616,99.375,32346275840.0,12.2,76687863808
110,drop,113.2204966545105,75.875,32346275840.0,12.1,76687085568
111,drop,114.2240059375763,0.0,32346275840.0,11.6,76687085568
112,drop,115.2277946472168,0.0,32346275840.0,10.1,76687069184
113,drop,116.23169088363647,29.625,32346275840.0,10.4,76686807040
114,drop,117.2653579711914,82.125,32346275840.0,11.7,76685746176
115,drop,118.2971351146698,98.375,32346275840.0,12.3,76686417920
116,drop,119.30120420455933,92.125,32346275840.0,12.9,76688805888
117,drop,120.38913416862488,96.0,32346275840.0,12.4,76689768448
118,drop,121.40247464179993,99.5,32346275840.0,12.5,76689584128
119,drop,122.40992736816406,74.625,32346275840.0,12.1,76689575936
120,drop,123.41804671287537,43.25,32346275840.0,12.2,76689317888
121,drop,124.42185997962952,0.0,32346275840.0,10.2,76688822272
122,drop,125.4255883693695,0.0,32346275840.0,10.2,76688265216
123,drop,126.42937755584717,98.375,32346275840.0,11.6,76687962112
124,drop,127.43308353424072,94.5,32346275840.0,12.1,76687687680
125,drop,128.45266318321228,75.875,32346275840.0,12.7,76690550784
126,drop,129.54418754577637,83.375,32346275840.0,12.3,76690690048
127,drop,130.55352473258972,96.375,32346275840.0,12.4,76689387520
128,drop,131.56615781784058,90.125,32346275840.0,12.8,76702298112
129,drop,132.64096307754517,70.25,32346275840.0,12.7,76699144192
130,drop,133.6481318473816,0.0,32346275840.0,10.5,76699037696
131,drop,134.65202355384827,0.0,32346275840.0,10.2,76698841088
132,drop,135.65610527992249,94.125,32346275840.0,11.1,76701163520
133,drop,136.68628573417664,98.625,32346275840.0,11.7,76701163520
134,drop,137.70787715911865,100.0,32346275840.0,12.3,76700905472
135,drop,138.85033512115479,97.375,32346275840.0,12.3,76700647424
136,drop,139.8675537109375,76.375,32346275840.0,12.1,76700131328
137,drop,140.87104511260986,67.875,32346275840.0,12.5,76699873280
138,drop,141.8747797012329,77.375,32346275840.0,12.9,76694171648
139,drop,142.89186143875122,0.0,32346275840.0,11.3,76693876736
140,drop,143.89575386047363,0.0,32346275840.0,10.2,76694089728
141,drop,144.89978504180908,41.375,32346275840.0,10.4,76694282240
142,drop,145.9107551574707,90.5,32346275840.0,11.1,76694024192
143,drop,146.91486120224,73.5,32346275840.0,12.3,76694003712
144,drop,147.9252893924713,70.375,32346275840.0,12.3,76694450176
145,drop,148.94150853157043,93.875,32346275840.0,12.4,76694765568
146,drop,149.95282196998596,94.75,32346275840.0,12.8,76695621632
147,drop,151.08200097084045,80.875,32346275840.0,12.1,76696039424
148,drop,152.1044933795929,80.625,32346275840.0,12.5,76705034240
149,drop,153.11349725723267,0.0,32346275840.0,10.5,76694540288
150,drop,154.11736917495728,0.0,32346275840.0,10.2,76694536192
151,drop,155.12118268013,96.875,32346275840.0,11.4,76694245376
152,drop,156.1255383491516,100.0,32346275840.0,11.7,76694245376
153,drop,157.1494014263153,99.25,32346275840.0,12.2,76694245376
154,drop,158.1936433315277,83.625,32346275840.0,12.1,76693721088
155,drop,159.1972188949585,70.625,32346275840.0,12.3,76695748608
156,drop,160.2807993888855,91.75,32346275840.0,12.2,76697227264
157,drop,161.2844898700714,74.875,32346275840.0,12.4,76696686592
158,drop,162.39788484573364,0.0,32346275840.0,11.0,76695547904
159,drop,163.40216159820557,0.0,32346275840.0,10.9,76692996096
160,drop,164.4059920310974,90.75,32346275840.0,11.0,76692996096
161,drop,165.42971634864807,97.125,32346275840.0,12.0,76692594688
162,drop,166.43607211112976,100.0,32346275840.0,12.3,76692185088
163,drop,167.44585514068604,100.0,32346275840.0,12.8,76692238336
164,drop,168.53326869010925,97.75,32346275840.0,12.2,76691980288
165,drop,169.59596300125122,69.625,32346275840.0,12.2,76691980288
166,drop,170.67368507385254,75.5,32346275840.0,12.3,76690796544
167,drop,171.6940279006958,0.0,32346275840.0,11.2,76690010112
168,drop,172.69772219657898,0.0,32346275840.0,10.3,76689473536
169,drop,173.7014811038971,81.375,32346275840.0,11.2,76690767872
170,drop,174.72079420089722,92.75,32346275840.0,11.6,76690509824
171,drop,175.72937750816345,91.0,32346275840.0,12.2,76690505728
172,drop,176.7388575077057,95.875,32346275840.0,12.1,76690505728
173,drop,177.74243068695068,100.0,32346275840.0,12.2,76690477056
174,drop,178.74906826019287,100.0,32346275840.0,12.1,76691509248
175,drop,179.7568962574005,77.875,32346275840.0,12.8,76693921792
176,drop,180.82773637771606,3.25,32346275840.0,12.3,76695662592
177,drop,181.83151125907898,0.0,32346275840.0,10.2,76694720512
178,drop,182.83946800231934,17.375,32346275840.0,10.2,76694200320
179,drop,183.8433074951172,81.875,32346275840.0,11.7,76697288704
180,drop,184.846999168396,71.875,32346275840.0,12.4,76696870912
181,drop,185.96487164497375,99.0,32346275840.0,12.3,76696866816
182,drop,186.96847891807556,93.75,32346275840.0,12.1,76696506368
183,drop,188.06806182861328,97.75,32346275840.0,12.0,76696305664
184,drop,189.07207942008972,73.625,32346275840.0,12.0,76696305664
185,drop,190.0939826965332,65.75,32346275840.0,12.3,76696563712
186,drop,191.10107040405273,0.0,32346275840.0,10.2,76696281088
187,drop,192.1049885749817,0.0,32346275840.0,10.3,76697296896
188,drop,193.10892844200134,96.875,32346275840.0,11.6,76696944640
189,drop,194.1200885772705,100.0,32346275840.0,12.2,76707491840
190,drop,195.15236258506775,91.125,32346275840.0,12.2,76699312128
191,drop,196.15738487243652,66.75,32346275840.0,12.1,76699303936
192,drop,197.19685816764832,72.25,32346275840.0,12.2,76699533312
193,drop,198.2302761077881,96.25,32346275840.0,12.1,76699213824
194,drop,199.2337999343872,73.0,32346275840.0,12.3,76698951680
195,drop,200.2828779220581,0.0,32346275840.0,10.8,76698382336
196,drop,201.28682851791382,0.0,32346275840.0,10.8,76698857472
197,drop,202.29070830345154,27.0,32346275840.0,10.6,76694843392
198,drop,203.29885029792786,78.25,32346275840.0,11.6,76695220224
199,drop,204.35240817070007,92.0,32346275840.0,12.3,76695212032
200,drop,205.47643280029297,92.875,32346275840.0,12.6,76684857344
201,drop,206.5023262500763,98.75,32346275840.0,11.9,76684599296
202,drop,207.50595211982727,100.0,32346275840.0,12.3,76685058048
203,drop,208.51789927482605,76.25,32346275840.0,12.0,76684541952
204,drop,209.57181072235107,9.875,32346275840.0,11.9,76686319616
205,drop,210.5757052898407,0.0,32346275840.0,10.9,76689375232
206,drop,211.5796239376068,0.0,32346275840.0,10.1,76688785408
207,drop,212.5834972858429,95.125,32346275840.0,11.3,76688158720
208,drop,213.58717679977417,75.0,32346275840.0,12.0,76688150528
209,drop,214.69232296943665,85.875,32346275840.0,12.0,76687892480
210,drop,215.72084283828735,98.0,32346275840.0,12.8,76684439552
211,drop,216.72451376914978,93.875,32346275840.0,12.1,76684365824
212,drop,217.7332410812378,91.0,32346275840.0,12.2,76684050432
213,drop,218.75892519950867,73.75,32346275840.0,12.4,76683436032
214,drop,219.79822659492493,0.0,32346275840.0,10.4,76683436032
215,drop,220.8018856048584,0.0,32346275840.0,10.1,76683382784
216,drop,221.80564999580383,98.25,32346275840.0,11.4,76683116544
217,drop,222.8126106262207,100.0,32346275840.0,11.8,76682940416
218,drop,223.87863397598267,87.0,32346275840.0,12.2,76682649600
219,drop,224.93532705307007,66.0,32346275840.0,12.5,76682403840
220,drop,226.0361557006836,87.5,32346275840.0,12.5,76680577024
221,drop,227.0441129207611,96.375,32346275840.0,12.2,76680683520
222,drop,228.06522130966187,71.375,32346275840.0,12.4,76680683520
223,drop,229.17783045768738,0.0,32346275840.0,10.7,76499902464
224,drop,230.1814455986023,29.125,32346275840.0,10.4,76498870272
225,drop,231.18529438972473,90.0,32346275840.0,12.2,76498579456
226,drop,232.29959273338318,71.625,32347062272.0,12.3,76498538496
227,drop,233.3110601902008,91.5,32347062272.0,12.4,76498202624
228,drop,234.38798260688782,100.0,32347062272.0,12.5,76497072128
229,drop,235.4323115348816,69.25,32347324416.0,12.4,76497526784
0,even_split,0.0,0.0,32482590720.0,12.3,77155434496
1,even_split,1.0038392543792725,0.0,32482590720.0,10.3,77165064192
2,even_split,2.0244107246398926,100.0,32482590720.0,11.1,77179961344
3,even_split,3.1063530445098877,76.25,32482590720.0,10.5,77171306496
4,even_split,4.1114819049835205,100.0,32482590720.0,11.0,77171867648
5,even_split,5.127111196517944,79.375,32482590720.0,10.9,77173673984
6,even_split,6.132036447525024,99.5,32482590720.0,10.8,77174640640
7,even_split,7.15839695930481,78.375,32482590720.0,11.0,77168394240
8,even_split,8.162772178649902,87.625,32482590720.0,10.7,77168152576
9,even_split,9.18262243270874,76.25,32482590720.0,11.5,77186977792
10,even_split,10.187551021575928,82.875,32482590720.0,10.7,77162954752
11,even_split,11.23439621925354,75.625,32482590720.0,11.1,77162582016
12,even_split,12.23925518989563,85.875,32482590720.0,11.0,77163098112
13,even_split,13.28403115272522,79.0,32485998592.0,11.6,77163577344
14,even_split,14.289050340652466,81.75,32485998592.0,10.8,77158268928
15,even_split,15.358100414276123,75.0,32485998592.0,12.0,77170888704
16,even_split,16.43011164665222,45.625,32485998592.0,11.5,77170536448
17,even_split,17.433951377868652,0.0,32485998592.0,10.5,77189484544
18,even_split,18.437893390655518,0.0,32485998592.0,10.6,77197651968
19,even_split,19.441821813583374,99.25,32485998592.0,11.2,77196550144
20,even_split,20.473524808883667,76.25,32485998592.0,11.0,77190565888
21,even_split,21.47768235206604,76.75,32485998592.0,10.9,77192036352
22,even_split,22.518465757369995,76.25,32485998592.0,11.3,77192912896
23,even_split,23.523301601409912,69.625,32485998592.0,10.7,77191782400
24,even_split,24.53223752975464,77.5,32485998592.0,11.3,77191548928
25,even_split,25.53720760345459,75.5,32485998592.0,10.5,77192839168
26,even_split,26.63794708251953,73.25,32485998592.0,11.8,77196554240
27,even_split,27.642568826675415,63.0,32485998592.0,10.5,77196546048
28,even_split,28.659347534179688,77.5,32485998592.0,11.4,77195771904
29,even_split,29.664249181747437,59.75,32485998592.0,11.2,77194997760
30,even_split,30.718711376190186,77.125,32486785024.0,11.8,77189025792
31,even_split,31.726869344711304,54.75,32486785024.0,10.7,77190946816
32,even_split,32.743547677993774,53.25,32486785024.0,11.7,77197217792
33,even_split,33.74760103225708,72.75,32486785024.0,11.8,77203615744
34,even_split,34.760005950927734,0.0,32486785024.0,10.3,77208231936
35,even_split,35.76514720916748,0.0,32486785024.0,10.1,77208748032
36,even_split,36.769065141677856,97.5,32486785024.0,11.3,77200228352
37,even_split,37.77778100967407,78.125,32486785024.0,10.3,77200146432
38,even_split,38.782708406448364,99.0,32486785024.0,11.3,77199372288
39,even_split,39.92465853691101,78.875,32486785024.0,10.3,77199114240
40,even_split,40.9342885017395,99.75,32486785024.0,11.7,77202464768
41,even_split,41.950605392456055,75.625,32486785024.0,10.5,77202001920
42,even_split,42.955751180648804,100.0,32486785024.0,11.1,77201469440
43,even_split,43.978527307510376,79.625,32486785024.0,10.5,77200433152
44,even_split,44.98868989944458,100.0,32486785024.0,11.3,77200433152
45,even_split,46.05408978462219,80.25,32486785024.0,10.6,77200171008
46,even_split,47.060706615448,100.0,32486785024.0,11.5,77199540224
47,even_split,48.127793312072754,78.125,32486785024.0,10.5,77199282176
48,even_split,49.13279318809509,74.875,32486785024.0,11.2,77200265216
49,even_split,50.18040442466736,83.75,32486785024.0,12.1,77207687168
50,even_split,51.262253522872925,0.0,32486785024.0,11.3,77207400448
51,even_split,52.266061782836914,0.0,32486785024.0,10.9,77208084480
52,even_split,53.26916861534119,38.625,32486785024.0,10.6,77220921344
53,even_split,54.31948161125183,77.5,32486785024.0,11.6,77230350336
54,even_split,55.32434296607971,68.875,32486785024.0,10.5,77229309952
55,even_split,56.32827138900757,71.875,32486785024.0,11.7,77230309376
56,even_split,57.333176612854004,79.0,32486785024.0,10.8,77233790976
57,even_split,58.33724904060364,55.375,32486785024.0,11.7,77233532928
58,even_split,59.342052936553955,82.5,32486785024.0,10.4,77233221632
59,even_split,60.34727931022644,49.5,32486785024.0,11.6,77233442816
60,even_split,61.35199213027954,76.875,32486785024.0,10.2,77233442816
61,even_split,62.355955600738525,47.75,32486785024.0,12.0,77231988736
62,even_split,63.361000537872314,75.375,32486785024.0,10.5,77230440448
63,even_split,64.36525988578796,49.75,32486785024.0,11.6,77229916160
64,even_split,65.37287187576294,76.375,32487047168.0,10.4,77229658112
65,even_split,66.3816545009613,55.875,32487047168.0,11.2,77231255552
66,even_split,67.38561749458313,64.75,32487047168.0,11.9,77234868224
67,even_split,68.39047241210938,0.0,32487047168.0,10.7,77237964800
68,even_split,69.39434909820557,0.0,32487047168.0,10.3,77238480896
69,even_split,70.39818096160889,88.75,32487047168.0,10.6,77236932608
70,even_split,71.40900659561157,74.25,32487047168.0,10.9,77236797440
71,even_split,72.41388201713562,53.625,32487047168.0,10.9,77234208768
72,even_split,73.4561173915863,76.875,32487047168.0,11.3,77234061312
73,even_split,74.46089029312134,54.625,32487047168.0,10.3,77233029120
74,even_split,75.53102016448975,79.25,32487047168.0,11.3,77232771072
75,even_split,76.54553055763245,57.0,32487047168.0,10.4,77232635904
76,even_split,77.55360841751099,76.75,32487047168.0,11.4,77232635904
77,even_split,78.55853366851807,65.625,32487047168.0,10.2,77232635904
78,even_split,79.56256532669067,71.625,32487047168.0,11.5,77232279552
79,even_split,80.56760120391846,74.25,32487047168.0,10.6,77232021504
80,even_split,81.57154536247253,68.25,32487571456.0,11.4,77231759360
81,even_split,82.57622408866882,71.875,32487571456.0,10.9,77243559936
82,even_split,83.58008456230164,80.5,32487571456.0,11.9,77230047232
83,even_split,84.5840859413147,73.375,32487571456.0,11.8,77234155520
84,even_split,85.65014791488647,0.0,32487571456.0,10.9,77237100544
85,even_split,86.65399742126465,0.0,32487571456.0,10.3,77236805632
86,even_split,87.65781116485596,99.75,32487571456.0,11.7,77240020992
87,even_split,88.76526927947998,78.625,32487571456.0,10.7,77240274944
88,even_split,89.76957774162292,92.5,32487571456.0,11.6,77246562304
89,even_split,90.7787139415741,77.75,32487571456.0,11.0,77246279680
90,even_split,91.78358483314514,88.0,32487571456.0,10.6,77245231104
91,even_split,92.84707880020142,80.875,32487571456.0,11.3,77244944384
92,even_split,93.85184168815613,75.5,32487571456.0,11.2,77239214080
93,even_split,94.89091873168945,75.375,32487571456.0,11.1,77237370880
94,even_split,95.89572954177856,77.5,32487571456.0,10.5,77237366784
95,even_split,96.91430282592773,77.375,32487571456.0,11.3,77237624832
