,dataset,iteration,layer_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
574,wikitext,14,4,866,220,2615,63,6,175,538,222,221,4039,150,1105,63,599,2709,306,2321,1374,3218,1663,1134,4045,1618,318,355,36,22,1615,2656,8453,32,681,1872,756,103,1816,5270,1479,636,1124,465,160,3600,290,2149,515,565,678,202,971,449,1217,1339,635,6730,1032,40,1846,1297,17630
575,wikitext,15,4,836,150,3142,53,21,93,456,202,159,3894,119,1047,60,519,3656,358,2170,1128,3463,1693,1071,3953,1574,86,406,34,27,1948,2562,8911,102,518,1495,788,112,1674,4808,1391,505,770,608,134,2503,248,1627,388,620,566,139,882,543,1447,1242,655,7428,1331,45,1737,1306,18901
576,wikitext,16,4,1133,173,2913,75,13,283,477,147,222,3789,133,984,62,527,3867,263,2367,1427,3129,1749,930,3919,1399,122,338,26,9,2255,2439,7590,42,693,1913,836,84,1852,5195,1487,524,833,445,160,2345,346,1971,506,650,584,304,870,662,1405,1412,724,7945,1489,65,1950,1035,17217
577,wikitext,17,4,992,248,2940,53,28,143,506,146,220,3517,124,1075,61,624,2826,401,2322,1277,3347,1817,1176,3454,1702,113,406,29,23,2150,2158,8380,24,835,1730,878,125,1832,4977,1709,572,904,675,145,3134,318,1864,439,410,631,146,954,593,1353,1135,703,7346,1365,40,2154,1264,17791
578,wikitext,18,4,1252,171,2688,71,5,117,497,206,238,3576,104,962,77,503,2328,385,2591,1128,3405,1707,904,4577,1604,185,379,24,23,1470,2606,8854,100,582,1817,625,102,1391,4710,1423,485,759,642,177,2751,363,1711,432,535,552,187,1191,460,1292,1248,728,8375,1084,41,1893,1385,18626
579,wikitext,19,4,1388,166,2771,91,11,134,611,334,271,3902,130,1347,103,648,3295,349,2558,1274,2810,1751,1189,5011,1904,149,498,41,20,1734,2910,7157,37,661,1993,802,89,1970,4531,1379,648,1004,595,156,2525,356,1911,446,635,623,190,999,500,1328,1418,900,8571,1270,52,2019,1119,15020
580,wikitext,0,5,25,874,154,6,15260,526,223,6552,599,33,71,1196,577,8044,178,5195,1288,22,3739,956,11493,246,2112,1389,2216,517,302,74,57,337,1228,301,435,2348,1927,849,67,145,7775,733,136,1078,75,4083,1539,808,712,166,604,383,532,303,2037,297,1062,3371,450,204,284,111
581,wikitext,1,5,29,691,133,4,14033,774,155,7001,561,13,73,1325,670,7642,167,4903,1171,34,4272,776,12035,415,1768,1524,2502,437,247,77,64,347,2305,323,555,2666,1851,890,47,60,7216,682,136,798,71,4225,1207,650,1101,114,595,447,400,122,2082,428,919,3426,598,251,233,63
582,wikitext,2,5,25,706,98,14,14334,396,107,6535,502,30,64,1381,617,7602,220,4769,1349,65,3367,840,11092,388,1761,1452,2758,453,341,53,37,416,2140,358,375,2664,1752,865,50,58,7841,521,225,826,56,4531,1459,640,960,158,633,335,415,250,1976,343,1022,4971,403,289,304,112
583,wikitext,3,5,23,984,170,14,17088,418,151,7114,851,15,156,1409,807,6913,137,5934,1497,28,3597,914,11181,296,2451,1980,1439,509,272,67,90,447,916,643,460,2319,2106,769,143,118,5371,722,248,1117,35,4169,1360,767,769,157,871,404,445,97,2174,233,1005,2728,499,250,389,68
584,wikitext,4,5,27,942,123,20,13202,503,175,6088,514,25,143,1169,619,8446,365,4004,1294,19,2977,837,9750,443,1920,1451,4161,424,312,48,87,528,2935,296,538,2782,1839,681,103,184,7608,758,184,831,73,3974,1901,620,1341,247,844,397,437,119,1707,463,697,4881,412,367,377,92
585,wikitext,5,5,21,789,120,38,13468,461,192,6747,916,10,39,1168,743,8177,192,3862,1307,18,3641,637,11524,343,2419,1411,3137,485,306,39,88,400,2183,340,524,2641,1789,1035,56,48,7440,660,182,1180,54,4121,1363,570,1082,140,691,431,538,324,1954,337,651,4265,378,249,324,56
586,wikitext,6,5,10,1002,146,7,13953,405,222,7517,650,16,132,1194,456,8125,173,4723,1177,45,4146,881,13424,324,2163,1235,2783,519,299,48,47,348,1589,304,314,2363,1696,1046,37,65,5792,571,139,1080,71,5270,1324,648,917,175,728,370,329,204,2111,231,909,2778,440,292,246,95
587,wikitext,7,5,4,584,121,10,13972,384,116,7846,369,7,105,994,450,8732,167,3865,841,25,4573,593,15149,255,1808,987,2377,396,116,46,56,253,1744,168,286,2689,1306,1198,78,76,6652,378,76,1009,31,5423,989,566,900,163,537,305,329,146,2216,226,636,4060,421,290,140,65
588,wikitext,8,5,6,959,113,12,15312,524,159,6070,771,14,126,1254,545,7187,145,4948,1304,9,3121,905,9079,349,2248,1563,3158,575,199,54,71,394,1774,317,373,2526,1951,850,58,76,8469,625,176,1225,53,3610,1709,759,956,153,700,346,414,288,1916,361,1046,5240,433,278,342,106
589,wikitext,9,5,21,806,128,3,13534,463,182,7350,668,13,86,1290,689,7936,154,4282,1316,23,4352,746,13450,269,2219,1494,1771,577,179,67,73,490,1011,349,431,2577,1528,1069,71,194,7418,776,174,735,58,4394,1520,709,920,142,561,293,516,215,2363,407,805,3203,538,261,305,130
590,wikitext,10,5,13,1195,153,21,15864,439,176,6072,687,13,94,1030,760,7721,235,4645,1221,25,3565,794,10530,337,2284,1522,2572,425,192,88,138,436,2673,356,429,2553,1534,918,68,71,7586,753,135,1097,52,4232,1529,759,984,210,781,457,511,118,2004,287,803,3121,330,327,294,85
591,wikitext,11,5,14,709,171,12,14860,445,144,7809,472,10,97,971,507,8397,137,3881,933,17,4168,710,14600,257,2392,1262,1910,433,150,52,60,317,1132,316,295,2888,1598,1164,65,95,5422,570,126,778,80,5039,1309,590,956,108,661,374,386,133,2150,230,695,4163,559,227,241,57
592,wikitext,12,5,26,676,152,12,15985,302,188,6623,576,17,46,1300,564,7413,174,4846,1478,23,3816,1038,12462,361,1965,1236,2617,569,163,66,51,381,1315,427,310,2624,1460,864,98,158,5585,632,121,688,46,4579,1306,598,890,220,711,407,471,190,2096,306,818,5144,414,314,295,91
593,wikitext,13,5,23,845,160,15,16259,453,172,5611,506,23,94,1047,576,7250,234,5584,1302,100,2972,821,8838,407,2349,2007,2247,942,212,44,32,341,2262,332,431,2145,1915,789,63,122,9073,741,159,922,90,3215,1503,792,965,164,692,389,439,187,1858,441,955,4973,457,260,417,87
594,wikitext,14,5,14,771,141,12,16747,567,179,7249,521,8,51,1208,690,7260,97,4967,1513,134,3627,855,11329,330,2678,1677,2123,616,238,125,42,377,1397,370,459,2606,1926,968,53,255,5171,794,151,908,94,4536,1380,780,946,215,638,478,512,172,2141,376,1045,2567,540,232,343,105
595,wikitext,15,5,22,900,105,8,14688,451,146,7034,473,12,108,1186,413,7768,168,4806,868,83,3998,735,13250,347,1963,1394,2219,386,172,128,61,286,1618,301,280,2397,1830,939,82,114,8323,597,112,761,47,5084,1324,726,1071,178,495,401,452,130,1917,237,714,3098,396,178,245,79
596,wikitext,16,5,15,983,258,6,14715,587,208,6529,435,9,123,1229,623,8012,283,4758,1262,104,3813,770,11353,286,2579,1806,2612,514,294,77,82,387,2264,354,533,2491,1874,831,91,137,4671,688,184,1000,36,4271,1880,673,1108,205,786,399,418,251,2072,291,883,4019,456,321,315,90
597,wikitext,17,5,32,651,106,14,14791,642,169,7120,577,12,99,1077,623,7833,142,4545,1292,35,3976,762,12466,264,2182,1647,1705,526,344,59,56,441,1895,451,438,2530,1849,1096,32,156,7066,653,142,1000,38,4424,1546,626,993,106,539,389,512,179,2241,331,791,2970,549,226,284,64
598,wikitext,18,5,13,836,98,11,15357,434,141,6945,697,8,63,1058,588,7233,106,4672,1099,56,3755,660,12779,269,2198,1397,1240,606,180,57,147,338,1519,290,332,2272,1439,994,94,122,9211,571,140,783,67,4622,1571,667,810,129,585,339,489,106,2159,257,738,3832,528,204,335,58
599,wikitext,19,5,23,1050,159,18,16150,430,190,6880,693,10,95,1565,607,6769,108,4609,1501,54,2931,874,10104,372,2102,1375,1928,450,208,80,124,344,1812,340,465,2298,1594,856,49,179,9469,716,172,1039,56,4020,1482,700,952,138,562,410,479,132,1923,367,1013,4293,392,290,229,74
600,wikitext,0,6,43,709,1497,149,224,3906,895,2398,12660,1320,4982,2275,1362,77,255,6560,1739,5148,62,6525,1295,1438,759,23,4091,1147,983,321,144,359,1703,7196,46,218,51,179,156,1898,581,285,0,1727,330,1596,2744,480,245,3940,530,2204,462,1249,84,864,228,360,5048,199,98,257
601,wikitext,1,6,23,703,2226,109,339,3911,1418,3006,13246,1031,5016,2705,1679,129,303,6558,1900,4108,82,5630,1230,1943,679,32,4303,1247,1154,585,153,208,1896,6869,21,229,120,290,155,1860,601,154,0,1394,157,2034,2976,560,151,3757,392,1560,377,1493,101,776,148,291,3759,200,89,238
602,wikitext,2,6,32,577,1358,86,338,3836,1556,2956,13077,1219,4638,2933,1278,78,351,7380,1638,6291,67,5724,1323,1843,725,27,3885,1264,1139,452,192,392,1922,6012,15,199,61,118,165,1803,570,121,1,1245,272,2795,2251,572,173,3598,506,1677,180,1430,83,965,163,269,3907,168,123,285
603,wikitext,3,6,9,534,1435,64,333,4435,694,2928,11638,1751,6791,2682,1080,206,507,6988,1698,4158,47,6794,1413,1749,981,48,4277,1348,1193,174,154,479,1925,6402,20,187,139,142,189,1961,739,104,0,1855,169,754,3187,391,234,4007,535,1775,260,1284,127,930,242,487,3075,176,119,301
604,wikitext,4,6,26,676,1344,115,267,3549,1546,2713,12354,1538,5678,2782,1485,173,237,5392,1827,6391,53,5536,1294,1920,721,52,4015,1051,1251,950,208,258,1331,7262,17,152,94,210,140,1954,1063,333,0,1669,247,2487,2181,482,169,3765,518,1574,276,1779,51,908,177,328,3213,146,155,221
605,wikitext,5,6,39,591,1584,99,232,3973,967,2188,13337,1449,4451,2900,1449,100,331,6586,1950,6708,65,5941,1292,1661,797,19,3990,1181,972,598,161,420,1813,7752,27,147,24,144,174,1910,700,270,0,1646,237,1729,2193,437,191,3511,397,1666,339,1275,78,764,172,349,3819,111,93,305
606,wikitext,6,6,126,462,1117,68,349,5083,939,3670,13669,1126,4955,2123,1609,126,325,6532,1666,4151,24,7148,1136,1698,802,20,4116,1449,983,622,115,386,2279,7070,26,279,66,170,116,1658,329,114,1,1328,247,985,2202,520,174,4148,510,1707,173,1537,88,796,203,337,4280,96,81,189
607,wikitext,7,6,12,463,1340,85,237,4756,1196,2830,16195,988,3622,1887,1377,125,273,6039,1547,5777,26,6568,779,1607,679,91,3767,1082,895,443,73,190,2547,9626,18,121,49,110,171,1624,1151,155,0,1174,142,1277,1814,394,196,3743,354,1183,146,1235,110,734,169,160,4508,151,74,219
608,wikitext,8,6,15,594,2088,65,278,3077,1383,2224,12276,1503,5507,2502,1234,210,346,6916,2383,6451,48,5679,1137,1465,716,32,4168,1183,1077,361,105,410,1550,6171,16,193,71,163,125,2180,1140,193,0,1695,167,2584,3175,574,262,3645,488,1793,148,1264,109,756,200,434,3226,97,136,316
609,wikitext,9,6,12,499,1595,129,310,4698,1080,2896,13451,1434,3425,2482,1096,118,331,7582,1645,5011,36,6129,1263,1836,647,25,4251,1486,1183,608,131,328,2032,7301,22,180,38,267,193,1959,403,257,0,1512,395,978,2262,435,194,4334,745,1826,345,1241,114,599,237,443,3811,96,64,304
610,wikitext,10,6,32,551,1807,56,309,3804,1478,2614,12223,1447,5399,2532,1614,138,396,7645,2205,4765,46,6410,994,1553,976,38,3882,1416,975,476,120,429,1720,6222,36,197,64,154,137,1717,644,135,0,1467,270,2168,2510,425,311,3763,568,1773,182,1328,74,851,183,339,4101,165,106,364
611,wikitext,11,6,6,562,1097,53,350,5145,1132,3099,15374,1197,3772,1581,1455,132,270,5942,1885,6107,61,6670,943,1991,574,26,3697,1224,851,406,145,346,1960,7959,11,208,49,199,205,1504,498,114,0,1159,258,1468,2664,345,147,3814,380,1503,183,1489,64,793,149,357,4289,139,107,196
612,wikitext,12,6,11,358,1246,62,362,4228,1526,2711,13655,1259,4538,2446,1489,54,300,5495,1734,7155,43,6435,1144,1580,803,17,4122,1369,1194,387,114,359,1773,6845,16,252,83,252,183,1503,601,247,0,1344,212,2013,2441,348,280,4078,563,1712,202,1220,102,882,177,361,3886,98,134,300
613,wikitext,13,6,37,414,2337,88,209,2740,2114,2280,11136,1274,5444,2815,1379,190,330,7440,2140,6128,20,6141,1385,1771,866,49,3701,1134,1222,577,166,330,1490,6357,16,297,158,309,179,2096,587,294,0,1910,192,1722,3044,443,151,3638,468,2257,197,1353,128,832,248,376,3088,160,109,348
614,wikitext,14,6,69,540,2304,81,352,4333,1311,2930,12685,1219,6161,2557,2028,111,385,6855,1658,3976,59,6596,1329,1840,761,32,4504,1328,1003,772,132,458,1806,5804,15,293,66,176,178,1733,361,174,1,1570,155,714,2919,319,216,4042,466,1750,222,1388,78,702,230,368,3701,181,69,238
615,wikitext,15,6,60,575,1393,83,326,4869,855,2959,13644,1315,4801,1997,1431,139,237,7166,1575,5559,48,6357,925,1580,719,15,4009,1547,964,895,209,361,1736,7077,16,284,59,179,216,1816,506,98,0,1402,176,915,2746,485,156,3860,539,1730,169,1407,128,734,196,325,4312,134,81,209
616,wikitext,16,6,19,353,1668,110,176,3901,1254,2424,12783,1630,4994,2610,1278,150,413,6145,1833,5749,110,6190,1133,1588,774,28,4001,1261,1144,747,171,281,2052,7586,15,223,84,145,179,1910,423,129,0,1355,215,1721,2564,518,159,3719,645,1751,150,1334,66,936,160,320,4570,173,74,210
617,wikitext,17,6,58,557,1056,88,328,4169,1738,2845,13160,1463,5088,2880,1511,100,298,7066,1727,5005,31,5850,1103,1806,691,51,3973,1315,1112,490,175,371,1545,7344,20,293,94,247,139,1660,1016,254,1,1491,261,1185,2224,480,115,4022,452,1975,328,1498,99,689,150,413,3601,195,115,293
618,wikitext,18,6,19,319,999,55,296,4728,937,3018,13554,1358,5994,2786,1187,130,291,8368,1353,4583,97,6582,1113,1744,736,58,3739,1408,1076,513,106,317,1819,6543,12,192,116,124,141,1761,424,212,0,1431,247,1111,2585,332,225,3995,545,1788,276,1219,80,702,127,291,4037,148,109,248
619,wikitext,19,6,36,373,1470,77,251,3602,1016,2396,12000,1382,4740,3353,1800,128,353,7944,1744,5296,66,6463,1424,1782,828,35,3947,1436,1205,609,84,359,1432,5912,14,288,31,221,163,1707,885,196,3,1357,228,1423,3355,271,244,4012,720,1777,341,1169,69,999,211,417,4076,167,104,313
620,wikitext,0,7,76,438,117,379,1088,3894,4583,3148,429,3026,0,4404,156,193,1303,241,53,1563,154,7581,197,174,1953,188,512,5438,219,1930,782,1427,188,1871,15,1609,846,218,1206,4,118,30,3330,466,10,1377,11440,2102,1295,14,89,410,14143,6730,198,220,15,55,1291,975,898,1495
621,wikitext,1,7,92,221,81,440,888,4173,3600,2891,295,2527,2,4971,109,252,1306,246,46,1274,85,8585,327,103,1242,145,560,5813,236,1715,781,1210,101,2598,5,1329,740,373,1517,13,312,11,3401,393,10,1230,11854,1976,1364,15,172,509,14047,6970,131,126,17,102,1680,1072,886,1134
622,wikitext,2,7,49,645,82,418,973,4034,3433,3365,286,2424,3,4235,93,234,1254,234,33,1533,135,9314,267,98,1142,104,612,5420,238,2107,684,1209,88,2615,4,1204,1246,253,1446,3,225,14,3065,476,9,1199,11766,1293,1766,6,90,449,14411,7014,97,223,11,46,1506,1113,772,1236
623,wikitext,3,7,72,341,114,324,1404,4195,5338,4026,283,3046,6,4562,110,288,983,240,30,1300,127,5797,254,256,1459,147,651,6500,232,2561,783,1456,95,1152,3,1624,1003,283,1124,13,76,22,3382,401,8,1248,11801,1740,1884,11,118,592,12872,6774,187,219,15,66,1114,931,1044,1617
624,wikitext,4,7,116,543,80,299,846,4177,3256,3267,352,2273,2,3978,219,235,1547,195,29,1460,110,10108,389,139,977,202,838,5844,173,1757,710,1256,246,3568,3,1185,910,219,1187,9,248,19,2726,415,11,1218,10614,2185,1522,5,92,567,13591,6575,171,146,11,70,2127,1107,716,1464
625,wikitext,5,7,103,404,93,418,991,3698,2987,4220,215,2757,4,4364,181,262,979,243,26,1404,146,8482,313,216,1228,110,605,5848,156,2070,660,1380,174,2335,2,1257,930,205,1359,9,189,16,3389,469,10,1152,11346,1623,1693,3,129,503,15212,6684,171,115,18,78,1453,1028,916,1273
626,wikitext,6,7,97,505,109,305,841,4389,3697,3022,406,2404,2,4219,131,253,1302,232,50,1557,156,7832,231,149,1383,141,730,5717,132,1934,703,1356,193,1630,1,1504,731,239,891,4,60,43,3606,421,17,1304,14339,1691,1524,17,75,377,13426,7726,197,180,5,51,1553,814,706,994
627,wikitext,7,7,34,416,66,335,961,4292,3560,2762,352,1970,1,4824,105,429,1230,188,33,1105,64,8654,206,84,1212,74,513,4342,297,1571,615,982,80,1971,1,1156,570,247,1379,1,75,9,4430,358,9,1423,14465,1492,1192,10,62,328,15751,8394,154,158,31,56,975,702,598,950
628,wikitext,8,7,64,537,65,324,1111,4019,4678,3066,245,2651,3,4241,159,284,1329,344,16,1254,112,9480,297,129,1694,345,873,6478,199,2040,661,1369,345,2101,2,1653,656,179,1543,21,242,16,2924,518,11,1094,9495,1899,1782,6,74,474,13857,5933,170,191,15,75,1790,1136,799,1236
629,wikitext,9,7,58,457,88,335,998,4095,3439,3771,315,2728,3,4271,174,304,1289,207,40,935,126,6925,271,137,1691,206,517,5764,113,1796,627,1244,240,1323,10,1500,968,216,1064,7,184,24,3843,474,13,1500,12851,1742,1449,16,76,478,14655,7551,212,102,23,43,1461,930,940,1485
630,wikitext,10,7,54,435,88,300,1364,3743,5077,3404,327,2942,6,4036,138,336,1538,241,20,1289,205,8512,272,165,1402,333,629,5305,186,2098,750,1136,419,2422,3,1570,610,194,1209,7,328,21,3144,490,10,1150,11267,1529,1499,8,93,432,13158,6573,165,233,16,96,1551,1075,1006,1695
631,wikitext,11,7,106,474,119,321,1096,3922,4270,2699,361,1959,0,3784,92,304,1226,130,6,980,209,8078,209,51,1128,255,492,5082,266,1698,703,1065,182,1741,3,1235,736,219,722,5,77,40,4098,435,9,1233,14701,1532,1372,5,68,403,16199,7934,146,129,10,28,1117,1018,827,995
632,wikitext,12,7,84,527,89,292,1427,3535,3807,3237,360,2256,2,4292,95,240,1004,247,72,1393,233,7999,212,145,1045,145,559,4549,288,2067,597,1167,203,2181,2,1778,920,220,1331,9,114,24,3458,345,22,1292,12712,1743,1685,4,69,345,15845,6987,163,112,26,89,1247,922,933,1558
633,wikitext,13,7,63,387,75,447,914,3950,4878,4265,394,2468,2,4625,133,589,1422,182,171,1700,129,8589,309,127,1225,139,782,5465,216,2056,772,1340,182,2326,2,1592,1156,258,1669,19,153,21,3111,540,21,1235,8851,1994,1514,2,140,651,13010,5964,198,212,7,140,2067,1233,882,1340
634,wikitext,14,7,169,391,104,393,1079,3590,4412,3515,229,2521,3,4621,99,238,1158,313,36,1359,93,7021,283,115,1365,81,607,6380,179,1932,835,1572,113,965,4,1432,734,289,876,7,152,37,3287,447,16,1033,12411,1896,1781,9,65,540,15396,6986,168,139,13,67,1544,1066,840,1298
635,wikitext,15,7,113,471,69,378,899,4004,4239,2556,275,2343,0,4856,90,579,1483,239,33,1064,130,8031,288,201,1493,96,767,4950,87,1639,755,1344,192,1665,3,1271,784,249,1170,8,214,16,3935,367,12,1230,13274,1626,1105,5,111,443,15308,7403,192,185,15,51,1253,923,677,1145
636,wikitext,16,7,101,418,119,480,1312,4081,3825,3060,216,2735,1,4609,131,231,1427,288,25,1288,78,8696,249,190,1376,142,746,5186,202,1899,713,1248,198,1852,3,1582,816,261,1656,8,185,31,3280,508,5,1385,10876,1804,1673,11,57,584,14332,6944,191,170,14,96,1282,1092,825,1511
637,wikitext,17,7,105,361,103,354,1024,3912,3896,3552,282,2527,10,4596,83,225,1134,315,83,1531,167,7163,304,183,1459,95,742,5417,192,2059,723,1530,105,2180,5,1237,961,268,1160,12,84,22,3579,547,23,1318,12293,2010,1476,9,111,418,14394,7131,180,172,15,71,1067,1014,992,1323
638,wikitext,18,7,73,371,82,381,1150,3868,4845,3083,250,2658,6,4429,78,347,1558,307,94,1072,83,7131,336,126,1300,136,529,5906,80,1773,705,1387,198,1841,5,1363,774,246,814,3,70,14,3715,343,19,1334,12967,2070,1352,12,83,527,14302,7192,185,121,32,71,1149,1017,995,1346
639,wikitext,19,7,81,351,86,317,1505,3637,5310,3719,436,2652,7,4142,173,413,1584,405,57,1541,139,7979,275,174,1705,216,499,5538,286,1992,836,1255,188,1506,8,1697,822,282,1418,2,78,18,3144,505,8,1092,11008,1866,1588,18,120,439,13039,6449,194,167,18,99,1451,1115,977,1678
640,wikitext,0,8,7414,754,28,1099,56,431,4,2784,1882,1129,1229,197,289,80,1701,804,7049,791,137,12582,6,1233,46,1085,25,176,1267,14521,731,3713,531,3,578,23,74,925,432,322,239,190,514,112,250,1895,0,2019,11625,17,1177,0,68,18,1706,1413,23,400,3584,4619,1762,542
641,wikitext,1,8,6055,646,25,1154,31,427,7,2881,1872,1171,1087,126,267,138,1245,631,7799,345,205,12836,3,1167,25,1121,39,132,1031,16699,479,3645,388,23,378,19,47,1148,451,185,212,156,434,88,289,1547,0,2248,12029,10,1531,0,104,27,3061,1135,7,595,3248,4160,1110,385
642,wikitext,2,8,6782,572,19,1504,32,662,5,2327,1523,1175,1037,44,338,132,1336,917,7674,544,219,12606,2,1105,21,1100,2,117,998,17557,640,3635,433,3,542,12,72,1135,541,350,290,161,364,144,221,1378,0,1806,11534,9,1696,0,64,19,2109,1262,23,534,2962,4146,1192,677
643,wikitext,3,8,6323,633,19,1463,77,546,20,1949,1881,1169,1225,85,320,62,1536,759,7981,674,134,13417,0,1453,54,1114,11,186,1055,14675,684,3528,468,1,564,27,35,1195,499,579,319,150,578,147,289,1632,1,2288,11298,8,1044,0,39,18,1667,1568,8,435,3272,4817,1820,505
644,wikitext,4,8,7071,790,25,971,32,401,12,3752,1793,1057,967,107,292,65,1429,782,8271,447,256,12578,3,1358,45,1227,31,174,973,16585,399,3871,649,0,405,32,96,1196,398,406,262,110,358,63,328,1466,0,1550,11058,8,1363,0,76,14,2985,1067,11,434,2594,3936,1413,262
645,wikitext,5,8,6542,783,32,1384,36,517,6,3257,1444,1100,1091,63,353,83,1320,623,8777,515,178,12128,6,1138,38,1169,86,119,968,16090,652,3960,499,7,450,10,71,884,577,298,253,91,534,134,329,1722,0,1800,11551,10,1146,0,36,27,2195,1203,17,568,3483,4036,1437,478
646,wikitext,6,8,5383,571,37,1231,26,467,1,2000,1696,1463,908,145,344,55,1420,837,6910,778,92,14140,3,907,45,896,8,187,1050,16928,612,4252,485,3,427,11,68,1551,574,380,292,86,248,116,213,1491,1,2218,12544,9,1764,0,48,32,1836,1295,3,329,3078,3773,1533,504
647,wikitext,7,8,7031,594,37,1586,22,332,7,2694,1120,1238,1360,123,233,48,1200,548,5926,481,149,13553,1,1262,25,838,45,170,827,17422,650,4967,546,6,453,10,30,1041,598,389,256,129,260,144,203,1970,3,1424,12108,5,1199,0,50,8,1496,1164,14,334,4891,3539,1166,379
648,wikitext,8,8,6756,748,25,1253,55,483,7,4180,1710,1033,1146,78,362,244,1648,789,7046,676,189,10490,0,1523,34,1154,2,227,1176,13738,821,3996,530,1,636,15,58,956,441,362,318,79,465,103,233,1524,0,2407,13736,9,1188,0,69,21,2618,1168,17,459,2812,4362,1358,770
