,dataset,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5,6,7
3702,wikitext,deepspeed,12,3,22887,14639,47089,58264,155681,30556,113744,81428
3703,wikitext,deepspeed,13,3,22494,14148,47143,58043,158974,32590,108370,82526
3704,wikitext,deepspeed,14,3,22905,14223,46325,57943,162755,30851,103017,86269
3705,wikitext,deepspeed,15,3,22744,15010,47131,59667,152368,33481,110728,83159
3706,wikitext,deepspeed,16,3,23497,15677,47435,64012,146739,33150,111997,81781
3707,wikitext,deepspeed,17,3,22066,14290,45092,59978,159064,30782,107669,85347
3708,wikitext,deepspeed,18,3,21501,14526,44494,54661,164049,30816,109553,84688
3709,wikitext,deepspeed,19,3,22883,15100,47865,60081,146988,32479,114714,84178
3710,wikitext,deepspeed,20,3,23516,15425,47294,59897,150759,34116,109015,84266
3711,wikitext,deepspeed,21,3,22863,14837,46837,59735,157727,33593,105798,82898
3712,wikitext,deepspeed,22,3,21778,14556,45891,59141,159536,32075,106759,84552
3713,wikitext,deepspeed,23,3,23859,14452,47034,61819,154791,34451,104411,83471
3714,wikitext,deepspeed,24,3,22616,14610,46490,61957,154529,32230,107935,83921
3715,wikitext,deepspeed,25,3,20134,13946,43794,57026,166525,29437,109239,84187
3716,wikitext,deepspeed,26,3,25690,15827,48544,65788,142784,36602,105979,83074
3717,wikitext,deepspeed,27,3,23554,14271,44922,60140,156460,34224,107181,83536
3718,wikitext,deepspeed,28,3,23476,15407,48024,62636,145409,32954,115629,80753
3719,wikitext,deepspeed,29,3,20209,14059,42503,54761,164021,30153,111268,87314
3720,wikitext,deepspeed,0,4,35676,30177,80384,8035,275759,47635,31309,15313
3721,wikitext,deepspeed,1,4,34940,31152,79137,8404,274388,48147,31686,16434
3722,wikitext,deepspeed,2,4,34959,28759,78335,8370,284092,41884,32898,14991
3723,wikitext,deepspeed,3,4,35477,31831,79991,8536,274487,45841,33684,14441
3724,wikitext,deepspeed,4,4,34226,29473,78253,8743,283170,42699,32676,15048
3725,wikitext,deepspeed,5,4,36090,30947,78796,9028,277029,45504,32075,14819
3726,wikitext,deepspeed,6,4,35129,30821,80089,9245,276728,45393,31915,14968
3727,wikitext,deepspeed,7,4,34146,28454,77166,8633,286292,42978,32060,14559
3728,wikitext,deepspeed,8,4,34813,29561,77495,8283,284815,41513,32720,15088
3729,wikitext,deepspeed,9,4,34571,29598,77642,8748,283109,42214,33365,15041
3730,wikitext,deepspeed,10,4,35393,31823,82922,8595,270184,48121,31951,15299
3731,wikitext,deepspeed,11,4,35657,29632,85206,8630,271955,42758,34477,15973
3732,wikitext,deepspeed,12,4,35421,31691,78597,8939,278088,45150,31749,14653
3733,wikitext,deepspeed,13,4,36067,31272,80377,8326,277637,43458,32596,14555
3734,wikitext,deepspeed,14,4,35614,29466,82198,8842,276604,43531,33660,14373
3735,wikitext,deepspeed,15,4,35698,30222,79805,8648,274758,46793,31855,16509
3736,wikitext,deepspeed,16,4,36773,29626,74916,9717,282129,42751,32787,15589
3737,wikitext,deepspeed,17,4,35230,30865,80787,8720,274866,43845,34038,15937
3738,wikitext,deepspeed,18,4,35373,31377,82999,8552,272066,44957,33203,15761
3739,wikitext,deepspeed,19,4,33737,31203,78060,9417,279179,47910,29848,14934
3740,wikitext,deepspeed,20,4,34105,29218,75729,8918,285979,43276,31531,15532
3741,wikitext,deepspeed,21,4,34712,27739,77860,8295,288100,39427,33205,14950
3742,wikitext,deepspeed,22,4,35320,29282,81270,8377,277640,43817,34033,14549
3743,wikitext,deepspeed,23,4,33200,27965,74160,8108,294491,39047,32604,14713
3744,wikitext,deepspeed,24,4,35587,31432,79258,9045,277005,43140,32938,15883
3745,wikitext,deepspeed,25,4,36555,31651,83064,7456,268166,46829,34703,15864
3746,wikitext,deepspeed,26,4,32333,26786,71262,9591,299206,39803,30969,14338
3747,wikitext,deepspeed,27,4,35203,29205,78664,7949,282567,41255,34000,15445
3748,wikitext,deepspeed,28,4,34542,31070,77491,9011,277725,47149,30901,16399
3749,wikitext,deepspeed,29,4,37787,30535,84630,8548,267570,46071,33790,15357
3750,wikitext,deepspeed,0,5,20893,81819,102111,56673,46867,61941,69226,84758
3751,wikitext,deepspeed,1,5,19635,86118,99426,59693,45517,61126,68815,83958
3752,wikitext,deepspeed,2,5,22126,80305,104458,52851,42419,63615,72169,86345
3753,wikitext,deepspeed,3,5,19994,83611,101160,56375,43863,63567,68944,86774
3754,wikitext,deepspeed,4,5,22025,80732,101500,55255,43017,62809,71955,86995
3755,wikitext,deepspeed,5,5,20646,82101,100792,57617,45164,62116,69237,86615
3756,wikitext,deepspeed,6,5,20471,84966,99029,55675,45342,64126,70063,84616
3757,wikitext,deepspeed,7,5,21259,82499,100497,56455,44263,60563,73278,85474
3758,wikitext,deepspeed,8,5,22915,80434,100617,57196,43120,61856,70863,87287
3759,wikitext,deepspeed,9,5,22283,81595,99712,55798,42634,63426,72890,85950
3760,wikitext,deepspeed,10,5,19263,84712,102176,56008,46875,62418,68011,84825
3761,wikitext,deepspeed,11,5,21177,79400,106209,54092,41390,66291,68504,87225
3762,wikitext,deepspeed,12,5,21609,83404,98744,57091,45130,61991,71222,85097
3763,wikitext,deepspeed,13,5,20009,82105,101695,55099,43784,64888,69649,87059
3764,wikitext,deepspeed,14,5,21385,82076,103860,52437,43691,65527,67555,87757
3765,wikitext,deepspeed,15,5,21146,86170,101603,57675,44410,60611,69526,83147
3766,wikitext,deepspeed,16,5,22817,83837,101566,58043,42769,58613,75244,81399
3767,wikitext,deepspeed,17,5,21266,80311,103935,56257,44491,62798,68545,86685
3768,wikitext,deepspeed,18,5,20690,82053,104334,54682,42247,64556,68134,87592
3769,wikitext,deepspeed,19,5,21851,84446,98254,58394,47042,60160,70419,83722
3770,wikitext,deepspeed,20,5,21767,82947,100156,55453,42891,60677,73610,86787
3771,wikitext,deepspeed,21,5,22929,80789,102522,54887,40973,63820,71736,86632
3772,wikitext,deepspeed,22,5,21680,83634,103078,54958,41755,63907,68624,86652
3773,wikitext,deepspeed,23,5,23229,79646,102246,55265,40684,61633,74964,86621
3774,wikitext,deepspeed,24,5,20853,82694,99862,57605,43125,62445,70963,86741
3775,wikitext,deepspeed,25,5,18935,79951,106871,54089,42847,64766,69538,87291
3776,wikitext,deepspeed,26,5,25380,82928,98440,56356,42958,57737,75794,84695
3777,wikitext,deepspeed,27,5,22515,80905,101224,55342,41281,62690,72879,87452
3778,wikitext,deepspeed,28,5,21520,85684,96316,59136,46897,59454,71501,83780
3779,wikitext,deepspeed,29,5,19200,81057,104780,54879,45415,65057,67822,86078
3780,wikitext,deepspeed,0,6,0,0,511,1,0,0,0,0
3781,wikitext,deepspeed,1,6,0,0,512,0,0,0,0,0
3782,wikitext,deepspeed,2,6,0,0,512,0,0,0,0,0
3783,wikitext,deepspeed,3,6,0,0,512,0,0,0,0,0
3784,wikitext,deepspeed,4,6,0,0,510,2,0,0,0,0
3785,wikitext,deepspeed,5,6,0,0,511,1,0,0,0,0
3786,wikitext,deepspeed,6,6,0,0,512,0,0,0,0,0
3787,wikitext,deepspeed,7,6,0,0,511,1,0,0,0,0
3788,wikitext,deepspeed,8,6,0,0,512,0,0,0,0,0
3789,wikitext,deepspeed,9,6,0,0,512,0,0,0,0,0
3790,wikitext,deepspeed,10,6,0,0,511,1,0,0,0,0
3791,wikitext,deepspeed,11,6,0,0,512,0,0,0,0,0
3792,wikitext,deepspeed,12,6,0,0,510,2,0,0,0,0
3793,wikitext,deepspeed,13,6,0,0,512,0,0,0,0,0
3794,wikitext,deepspeed,14,6,0,0,511,1,0,0,0,0
3795,wikitext,deepspeed,15,6,0,0,511,1,0,0,0,0
3796,wikitext,deepspeed,16,6,0,0,512,0,0,0,0,0
3797,wikitext,deepspeed,17,6,0,0,511,1,0,0,0,0
3798,wikitext,deepspeed,18,6,0,0,511,1,0,0,0,0
3799,wikitext,deepspeed,19,6,0,0,512,0,0,0,0,0
3800,wikitext,deepspeed,20,6,0,0,512,0,0,0,0,0
3801,wikitext,deepspeed,21,6,0,0,512,0,0,0,0,0
3802,wikitext,deepspeed,22,6,0,0,512,0,0,0,0,0
3803,wikitext,deepspeed,23,6,0,0,512,0,0,0,0,0
3804,wikitext,deepspeed,24,6,0,0,512,0,0,0,0,0
3805,wikitext,deepspeed,25,6,0,0,512,0,0,0,0,0
3806,wikitext,deepspeed,26,6,0,0,512,0,0,0,0,0
3807,wikitext,deepspeed,27,6,0,0,512,0,0,0,0,0
3808,wikitext,deepspeed,28,6,0,0,511,1,0,0,0,0
3809,wikitext,deepspeed,29,6,0,0,511,1,0,0,0,0
3810,wikitext,deepspeed,0,7,0,0,0,0,512,0,0,0
3811,wikitext,deepspeed,1,7,0,0,0,0,512,0,0,0
3812,wikitext,deepspeed,2,7,0,0,0,0,512,0,0,0
3813,wikitext,deepspeed,3,7,0,0,0,0,512,0,0,0
3814,wikitext,deepspeed,4,7,0,0,0,0,512,0,0,0
3815,wikitext,deepspeed,5,7,0,0,0,0,512,0,0,0
3816,wikitext,deepspeed,6,7,0,0,0,0,512,0,0,0
3817,wikitext,deepspeed,7,7,0,0,0,0,512,0,0,0
3818,wikitext,deepspeed,8,7,0,0,0,0,512,0,0,0
3819,wikitext,deepspeed,9,7,0,0,0,0,512,0,0,0
3820,wikitext,deepspeed,10,7,0,0,0,0,512,0,0,0
3821,wikitext,deepspeed,11,7,0,0,0,0,512,0,0,0
3822,wikitext,deepspeed,12,7,0,0,0,0,512,0,0,0
3823,wikitext,deepspeed,13,7,0,0,0,0,512,0,0,0
3824,wikitext,deepspeed,14,7,0,0,0,0,512,0,0,0
3825,wikitext,deepspeed,15,7,0,0,0,0,512,0,0,0
3826,wikitext,deepspeed,16,7,0,0,0,0,512,0,0,0
3827,wikitext,deepspeed,17,7,0,0,0,0,512,0,0,0
3828,wikitext,deepspeed,18,7,0,0,0,0,512,0,0,0
3829,wikitext,deepspeed,19,7,0,0,0,0,512,0,0,0
3830,wikitext,deepspeed,20,7,0,0,0,0,512,0,0,0
3831,wikitext,deepspeed,21,7,0,0,0,0,512,0,0,0
3832,wikitext,deepspeed,22,7,0,0,0,0,512,0,0,0
3833,wikitext,deepspeed,23,7,0,0,0,0,512,0,0,0
3834,wikitext,deepspeed,24,7,0,0,0,0,512,0,0,0
3835,wikitext,deepspeed,25,7,0,0,0,0,512,0,0,0
3836,wikitext,deepspeed,26,7,0,0,0,0,512,0,0,0
3837,wikitext,deepspeed,27,7,0,0,0,0,512,0,0,0
3838,wikitext,deepspeed,28,7,0,0,0,0,512,0,0,0
3839,wikitext,deepspeed,29,7,0,0,0,0,512,0,0,0
3840,wikitext,deepspeed,0,8,0,0,0,0,0,512,0,0
3841,wikitext,deepspeed,1,8,0,0,0,0,0,512,0,0
3842,wikitext,deepspeed,2,8,0,0,0,0,0,512,0,0
3843,wikitext,deepspeed,3,8,0,0,0,0,0,512,0,0
3844,wikitext,deepspeed,4,8,0,0,0,0,0,512,0,0
3845,wikitext,deepspeed,5,8,0,0,0,0,0,512,0,0
3846,wikitext,deepspeed,6,8,0,0,0,0,0,512,0,0
3847,wikitext,deepspeed,7,8,0,0,0,0,0,512,0,0
3848,wikitext,deepspeed,8,8,0,0,0,0,0,512,0,0
3849,wikitext,deepspeed,9,8,0,0,0,0,0,512,0,0
3850,wikitext,deepspeed,10,8,0,0,0,0,0,512,0,0
3851,wikitext,deepspeed,11,8,0,0,0,0,0,512,0,0
3852,wikitext,deepspeed,12,8,0,0,0,0,0,512,0,0
3853,wikitext,deepspeed,13,8,0,0,0,0,0,512,0,0
3854,wikitext,deepspeed,14,8,0,0,0,0,0,512,0,0
3855,wikitext,deepspeed,15,8,0,0,0,0,0,512,0,0
3856,wikitext,deepspeed,16,8,0,0,0,0,0,512,0,0
3857,wikitext,deepspeed,17,8,0,0,0,0,0,512,0,0
3858,wikitext,deepspeed,18,8,0,0,0,0,0,512,0,0
3859,wikitext,deepspeed,19,8,0,0,0,0,0,512,0,0
3860,wikitext,deepspeed,20,8,0,0,0,0,0,512,0,0
3861,wikitext,deepspeed,21,8,0,0,0,0,0,512,0,0
3862,wikitext,deepspeed,22,8,0,0,0,0,0,512,0,0
3863,wikitext,deepspeed,23,8,0,0,0,0,0,512,0,0
3864,wikitext,deepspeed,24,8,0,0,0,0,0,512,0,0
3865,wikitext,deepspeed,25,8,0,0,0,0,0,512,0,0
3866,wikitext,deepspeed,26,8,0,0,0,0,0,512,0,0
3867,wikitext,deepspeed,27,8,0,0,0,0,0,512,0,0
3868,wikitext,deepspeed,28,8,0,0,0,0,0,512,0,0
3869,wikitext,deepspeed,29,8,0,0,0,0,0,512,0,0
3870,wikitext,deepspeed,0,9,0,0,0,512,0,0,0,0
3871,wikitext,deepspeed,1,9,0,0,0,512,0,0,0,0
3872,wikitext,deepspeed,2,9,0,0,0,512,0,0,0,0
3873,wikitext,deepspeed,3,9,0,0,0,512,0,0,0,0
3874,wikitext,deepspeed,4,9,0,0,0,512,0,0,0,0
3875,wikitext,deepspeed,5,9,0,0,0,512,0,0,0,0
3876,wikitext,deepspeed,6,9,0,0,0,512,0,0,0,0
3877,wikitext,deepspeed,7,9,0,0,0,512,0,0,0,0
3878,wikitext,deepspeed,8,9,0,0,0,512,0,0,0,0
3879,wikitext,deepspeed,9,9,0,0,0,512,0,0,0,0
3880,wikitext,deepspeed,10,9,0,0,0,512,0,0,0,0
3881,wikitext,deepspeed,11,9,0,0,0,512,0,0,0,0
3882,wikitext,deepspeed,12,9,0,0,0,512,0,0,0,0
3883,wikitext,deepspeed,13,9,0,0,0,512,0,0,0,0
3884,wikitext,deepspeed,14,9,0,0,0,512,0,0,0,0
3885,wikitext,deepspeed,15,9,0,0,0,512,0,0,0,0
3886,wikitext,deepspeed,16,9,0,0,0,512,0,0,0,0
3887,wikitext,deepspeed,17,9,0,0,0,512,0,0,0,0
3888,wikitext,deepspeed,18,9,0,0,0,512,0,0,0,0
3889,wikitext,deepspeed,19,9,0,0,0,512,0,0,0,0
3890,wikitext,deepspeed,20,9,0,0,0,512,0,0,0,0
3891,wikitext,deepspeed,21,9,0,0,0,512,0,0,0,0
3892,wikitext,deepspeed,22,9,0,0,0,512,0,0,0,0
3893,wikitext,deepspeed,23,9,0,0,0,512,0,0,0,0
3894,wikitext,deepspeed,24,9,0,0,0,512,0,0,0,0
3895,wikitext,deepspeed,25,9,0,0,0,512,0,0,0,0
3896,wikitext,deepspeed,26,9,0,0,0,512,0,0,0,0
3897,wikitext,deepspeed,27,9,0,0,0,512,0,0,0,0
3898,wikitext,deepspeed,28,9,0,0,0,512,0,0,0,0
3899,wikitext,deepspeed,29,9,0,0,0,512,0,0,0,0
3900,wikitext,deepspeed,0,10,291,21,0,0,200,0,0,0
3901,wikitext,deepspeed,1,10,304,17,0,0,191,0,0,0
3902,wikitext,deepspeed,2,10,293,14,0,0,205,0,0,0
3903,wikitext,deepspeed,3,10,301,9,0,0,202,0,0,0
3904,wikitext,deepspeed,4,10,298,11,0,0,203,0,0,0
3905,wikitext,deepspeed,5,10,300,8,0,0,204,0,0,0
3906,wikitext,deepspeed,6,10,301,14,0,0,197,0,0,0
3907,wikitext,deepspeed,7,10,300,16,0,0,196,0,0,0
3908,wikitext,deepspeed,8,10,300,16,0,0,196,0,0,0
3909,wikitext,deepspeed,9,10,295,17,0,0,200,0,0,0
3910,wikitext,deepspeed,10,10,305,10,0,0,197,0,0,0
3911,wikitext,deepspeed,11,10,271,23,0,0,218,0,0,0
3912,wikitext,deepspeed,12,10,298,15,0,0,199,0,0,0
3913,wikitext,deepspeed,13,10,298,11,0,0,203,0,0,0
3914,wikitext,deepspeed,14,10,284,10,0,0,218,0,0,0
3915,wikitext,deepspeed,15,10,314,10,0,0,188,0,0,0
3916,wikitext,deepspeed,16,10,308,19,0,0,185,0,0,0
3917,wikitext,deepspeed,17,10,288,16,0,0,208,0,0,0
3918,wikitext,deepspeed,18,10,289,16,0,0,207,0,0,0
3919,wikitext,deepspeed,19,10,307,20,0,0,185,0,0,0
3920,wikitext,deepspeed,20,10,301,12,0,0,199,0,0,0
3921,wikitext,deepspeed,21,10,295,12,0,0,205,0,0,0
3922,wikitext,deepspeed,22,10,292,11,0,0,209,0,0,0
3923,wikitext,deepspeed,23,10,289,21,0,0,202,0,0,0
3924,wikitext,deepspeed,24,10,296,22,0,0,194,0,0,0
3925,wikitext,deepspeed,25,10,288,17,0,0,207,0,0,0
3926,wikitext,deepspeed,26,10,317,17,0,0,178,0,0,0
3927,wikitext,deepspeed,27,10,293,15,0,0,204,0,0,0
3928,wikitext,deepspeed,28,10,320,16,0,0,176,0,0,0
3929,wikitext,deepspeed,29,10,292,14,0,0,206,0,0,0
3930,wikitext,deepspeed,0,11,0,194,253,65,0,0,0,0
3931,wikitext,deepspeed,1,11,0,187,257,68,0,0,0,0
3932,wikitext,deepspeed,2,11,0,195,262,55,0,0,0,0
3933,wikitext,deepspeed,3,11,0,196,247,69,0,0,0,0
3934,wikitext,deepspeed,4,11,0,201,252,59,0,0,0,0
3935,wikitext,deepspeed,5,11,0,196,241,75,0,0,0,0
3936,wikitext,deepspeed,6,11,0,187,262,63,0,0,0,0
3937,wikitext,deepspeed,7,11,0,187,251,74,0,0,0,0
3938,wikitext,deepspeed,8,11,0,194,241,77,0,0,0,0
3939,wikitext,deepspeed,9,11,0,195,259,58,0,0,0,0
3940,wikitext,deepspeed,10,11,0,197,241,74,0,0,0,0
3941,wikitext,deepspeed,11,11,0,217,241,54,0,0,0,0
3942,wikitext,deepspeed,12,11,0,184,273,55,0,0,0,0
3943,wikitext,deepspeed,13,11,0,200,252,60,0,0,0,0
3944,wikitext,deepspeed,14,11,0,211,246,55,0,0,0,0
3945,wikitext,deepspeed,15,11,0,186,259,67,0,0,0,0
3946,wikitext,deepspeed,16,11,0,180,263,69,0,0,0,0
3947,wikitext,deepspeed,17,11,0,207,235,70,0,0,0,0
3948,wikitext,deepspeed,18,11,0,211,241,60,0,0,0,0
3949,wikitext,deepspeed,19,11,0,183,272,57,0,0,0,0
3950,wikitext,deepspeed,20,11,0,188,257,67,0,0,0,0
3951,wikitext,deepspeed,21,11,0,195,260,57,0,0,0,0
3952,wikitext,deepspeed,22,11,0,204,235,73,0,0,0,0
3953,wikitext,deepspeed,23,11,0,196,251,65,0,0,0,0
3954,wikitext,deepspeed,24,11,0,195,252,65,0,0,0,0
3955,wikitext,deepspeed,25,11,0,209,241,62,0,0,0,0
3956,wikitext,deepspeed,26,11,0,175,262,75,0,0,0,0
3957,wikitext,deepspeed,27,11,0,196,235,81,0,0,0,0
3958,wikitext,deepspeed,28,11,0,184,258,70,0,0,0,0
3959,wikitext,deepspeed,29,11,0,204,250,58,0,0,0,0
3960,wikitext,drop,0,0,34725,37717,65536,33803,65536,38400,28265,65536
3961,wikitext,drop,1,0,34804,37146,65536,37346,65536,39826,28141,65536
3962,wikitext,drop,2,0,35445,38432,65536,34437,65536,39539,30513,65536
3963,wikitext,drop,3,0,34117,36504,65536,33958,65536,39945,28794,65536
3964,wikitext,drop,4,0,36461,37269,65536,36689,65536,39786,30266,65536
3965,wikitext,drop,5,0,35993,36804,65536,35385,65536,39411,29270,65536
3966,wikitext,drop,6,0,34733,37015,65536,35376,65536,38865,28441,65536
3967,wikitext,drop,7,0,37882,39194,65536,37046,65536,41081,30297,65536
3968,wikitext,drop,8,0,36652,38644,65536,36804,65536,39202,31096,65536
3969,wikitext,drop,9,0,36005,36449,65536,35947,65536,38662,30117,65536
3970,wikitext,drop,10,0,33276,36130,65536,35503,65536,40381,27964,65536
3971,wikitext,drop,11,0,33353,35223,65536,33546,65536,36744,26994,65536
3972,wikitext,drop,12,0,36220,36777,65536,37255,65536,38857,28322,65536
3973,wikitext,drop,13,0,33591,37142,65536,34977,65536,36916,29642,65536
3974,wikitext,drop,14,0,34362,36397,65536,33891,65536,36381,28631,65536
3975,wikitext,drop,15,0,35358,38462,65536,35332,65536,41328,29583,65536
3976,wikitext,drop,16,0,38201,39879,65536,37477,65536,42056,29600,65536
3977,wikitext,drop,17,0,34339,36233,65536,35567,65536,39655,28994,65536
3978,wikitext,drop,18,0,33615,35617,65536,35077,65536,37492,27841,65536
3979,wikitext,drop,19,0,35952,37286,65536,38837,65536,39360,27789,65536
3980,wikitext,drop,20,0,36417,40331,65536,37181,65536,39126,30765,65536
3981,wikitext,drop,21,0,36209,37076,65536,36121,65536,41296,31216,65536
3982,wikitext,drop,22,0,33980,35483,65536,33747,65536,38696,28815,65536
3983,wikitext,drop,23,0,37583,38929,65536,36888,65536,41480,32024,65536
3984,wikitext,drop,24,0,34952,38802,65536,36767,65536,37597,29782,65536
3985,wikitext,drop,25,0,33882,36737,65536,34953,65536,36932,26702,65536
3986,wikitext,drop,26,0,39087,42597,65536,38333,65536,42253,34034,65536
3987,wikitext,drop,27,0,35873,38959,65536,36167,65536,42153,29719,65536
3988,wikitext,drop,28,0,36473,39126,65536,38875,65536,41032,29394,65536
3989,wikitext,drop,29,0,33786,35313,65536,35749,65536,35822,26039,65536
3990,wikitext,drop,0,1,32777,65536,35226,65536,65536,65536,37883,42472
3991,wikitext,drop,1,1,34214,65536,34499,65536,65536,65536,38458,43183
3992,wikitext,drop,2,1,34015,65536,35618,65536,65536,62006,38422,42760
3993,wikitext,drop,3,1,32146,65536,35344,65536,65536,64119,37352,42148
3994,wikitext,drop,4,1,33446,65536,36388,65536,65536,60843,39421,43971
3995,wikitext,drop,5,1,32988,65536,34613,65536,65536,65536,39692,41980
3996,wikitext,drop,6,1,32124,65536,35122,65536,65536,65536,39045,42656
3997,wikitext,drop,7,1,35630,65536,37088,65536,65536,62080,39737,46011
3998,wikitext,drop,8,1,33073,65536,37084,65536,65536,63016,41262,43160
3999,wikitext,drop,9,1,32971,65536,35960,65536,65536,63592,39041,42956
4000,wikitext,drop,10,1,33709,65536,32610,65536,65536,65536,36532,41769
4001,wikitext,drop,11,1,31629,65536,32863,65536,65536,58017,38558,40795
4002,wikitext,drop,12,1,34479,65536,34357,65536,65536,65536,40855,42822
4003,wikitext,drop,13,1,33217,65536,35986,65536,65536,63211,36782,44218
4004,wikitext,drop,14,1,31441,65536,34079,65536,65536,63610,38624,41565
4005,wikitext,drop,15,1,32695,65536,35886,65536,65536,65536,39155,44575
4006,wikitext,drop,16,1,34703,65536,38255,65536,65536,64035,41399,45138
4007,wikitext,drop,17,1,33205,65536,35592,65536,65536,60956,39089,43617
4008,wikitext,drop,18,1,30896,65536,32597,65536,65536,65186,37017,39845
4009,wikitext,drop,19,1,35028,65536,35334,65536,65536,65536,39819,42747
4010,wikitext,drop,20,1,35374,65536,37762,65536,65536,63699,38919,45011
4011,wikitext,drop,21,1,34051,65536,35910,65536,65536,58482,40033,45394
4012,wikitext,drop,22,1,31931,65536,34097,65536,65536,62564,37731,41645
4013,wikitext,drop,23,1,34412,65536,36630,65536,65536,59521,40252,44547
4014,wikitext,drop,24,1,34502,65536,35616,65536,65536,63701,38525,44312
4015,wikitext,drop,25,1,30709,65536,33295,65536,65536,64301,35597,40622
4016,wikitext,drop,26,1,38015,65536,39355,65536,65536,64245,42091,46489
4017,wikitext,drop,27,1,33337,65536,36108,65536,65536,59308,39013,43320
4018,wikitext,drop,28,1,34760,65536,36426,65536,65536,65536,41519,46406
4019,wikitext,drop,29,1,32532,65536,32688,65536,65536,65536,37000,39244
4020,wikitext,drop,0,2,25843,65536,65536,65536,37941,22062,65536,18636
4021,wikitext,drop,1,2,26958,65536,65536,65536,39254,21754,65532,17459
4022,wikitext,drop,2,2,27439,65536,65536,65536,38011,23497,65536,18087
4023,wikitext,drop,3,2,24373,65536,65536,65536,36044,21618,65536,18724
4024,wikitext,drop,4,2,25756,65536,65536,65536,38033,23609,65536,19278
4025,wikitext,drop,5,2,25439,65536,65536,65536,38361,23367,65536,19002
4026,wikitext,drop,6,2,25933,65536,65536,65536,38442,21905,65536,18673
4027,wikitext,drop,7,2,25367,65536,65536,65536,40171,25041,65536,19216
4028,wikitext,drop,8,2,25243,65536,65536,65536,38379,24199,65536,18676
4029,wikitext,drop,9,2,26034,65536,65536,65536,36906,23177,65536,18243
4030,wikitext,drop,10,2,24415,65536,65536,65536,36321,21560,65536,18202
4031,wikitext,drop,11,2,24212,64569,65536,65536,36047,21813,65536,16899
4032,wikitext,drop,12,2,25191,65536,65536,65536,38664,22904,65536,18602
4033,wikitext,drop,13,2,24630,65536,65536,65536,39184,21826,65536,18667
4034,wikitext,drop,14,2,24146,65536,65536,65536,35130,22993,65536,18127
4035,wikitext,drop,15,2,26179,65536,65536,65536,38378,22558,65536,19451
4036,wikitext,drop,16,2,28874,65536,65536,65536,38693,23715,65536,18982
4037,wikitext,drop,17,2,25998,65536,65536,65536,37715,21697,65536,18029
4038,wikitext,drop,18,2,23674,65536,65536,65536,35561,21397,65536,16663
4039,wikitext,drop,19,2,24505,65536,65536,65536,39232,23242,65536,18553
4040,wikitext,drop,20,2,24691,65536,65536,65536,38383,24944,65536,19664
4041,wikitext,drop,21,2,26290,65536,65536,65536,39240,23997,65536,20226
