,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
3151,0.9,harmony,1,3,32768,32768,32768,32768,32768,32768
3152,0.9,harmony,2,3,32768,32768,32768,32768,32768,32768
3153,0.9,harmony,3,3,32768,32768,32768,32768,32768,32768
3154,0.9,harmony,4,3,32768,32768,32768,32768,32768,32768
3155,0.9,harmony,5,3,32768,32768,32768,32768,32768,32768
3156,0.9,harmony,6,3,32768,32768,32768,32768,32768,32768
3157,0.9,harmony,7,3,32768,32768,32768,32768,32768,32768
3158,0.9,harmony,8,3,32768,32768,32768,32768,32768,32768
3159,0.9,harmony,9,3,32768,32768,32768,32768,32768,32768
3160,0.9,harmony,0,4,32768,32768,32768,32768,32768,32768
3161,0.9,harmony,1,4,32768,32768,32768,32768,32768,32768
3162,0.9,harmony,2,4,32768,32768,32768,32768,32768,32768
3163,0.9,harmony,3,4,32768,32768,32768,32768,32768,32768
3164,0.9,harmony,4,4,32768,32768,32768,32768,32768,32768
3165,0.9,harmony,5,4,32768,32768,32768,32768,32768,32768
3166,0.9,harmony,6,4,32768,32768,32768,32768,32768,32768
3167,0.9,harmony,7,4,32768,32768,32768,32768,32768,32768
3168,0.9,harmony,8,4,32768,32768,32768,32768,32768,32768
3169,0.9,harmony,9,4,32768,32768,32768,32768,32768,32768
3170,0.9,harmony,0,5,32768,32768,32768,32768,32768,32768
3171,0.9,harmony,1,5,32768,32768,32768,32768,32768,32768
3172,0.9,harmony,2,5,32768,32768,32768,32768,32768,32768
3173,0.9,harmony,3,5,32768,32768,32768,32768,32768,32768
3174,0.9,harmony,4,5,32768,32768,32768,32768,32768,32768
3175,0.9,harmony,5,5,32768,32768,32768,32768,32768,32768
3176,0.9,harmony,6,5,32768,32768,32768,32768,32768,32768
3177,0.9,harmony,7,5,32768,32768,32768,32768,32768,32768
3178,0.9,harmony,8,5,32768,32768,32768,32768,32768,32768
3179,0.9,harmony,9,5,32768,32768,32768,32768,32768,32768
3180,0.9,harmony,0,6,32768,32768,32768,32768,32768,32768
3181,0.9,harmony,1,6,32768,32768,32768,32768,32768,32768
3182,0.9,harmony,2,6,32768,32768,32768,32768,32768,32768
3183,0.9,harmony,3,6,32768,32768,32768,32768,32768,32768
3184,0.9,harmony,4,6,32768,32768,32768,32768,32768,32768
3185,0.9,harmony,5,6,32768,32768,32768,32768,32768,32768
3186,0.9,harmony,6,6,32768,32768,32768,32768,32768,32768
3187,0.9,harmony,7,6,32768,32768,32768,32768,32768,32768
3188,0.9,harmony,8,6,32768,32768,32768,32768,32768,32768
3189,0.9,harmony,9,6,32768,32768,32768,32768,32768,32768
3190,0.9,harmony,0,7,32768,32768,32768,32768,32768,32768
3191,0.9,harmony,1,7,32768,32768,32768,32768,32768,32768
3192,0.9,harmony,2,7,32768,32768,32768,32768,32768,32768
3193,0.9,harmony,3,7,32768,32768,32768,32768,32768,32768
3194,0.9,harmony,4,7,32768,32768,32768,32768,32768,32768
3195,0.9,harmony,5,7,32768,32768,32768,32768,32768,32768
3196,0.9,harmony,6,7,32768,32768,32768,32768,32768,32768
3197,0.9,harmony,7,7,32768,32768,32768,32768,32768,32768
3198,0.9,harmony,8,7,32768,32768,32768,32768,32768,32768
3199,0.9,harmony,9,7,32768,32768,32768,32768,32768,32768
3200,0.9,harmony,0,8,32768,32768,32768,32768,32768,32768
3201,0.9,harmony,1,8,32768,32768,32768,32768,32768,32768
3202,0.9,harmony,2,8,32768,32768,32768,32768,32768,32768
3203,0.9,harmony,3,8,32768,32768,32768,32768,32768,32768
3204,0.9,harmony,4,8,32768,32768,32768,32768,32768,32768
3205,0.9,harmony,5,8,32768,32768,32768,32768,32768,32768
3206,0.9,harmony,6,8,32768,32768,32768,32768,32768,32768
3207,0.9,harmony,7,8,32768,32768,32768,32768,32768,32768
3208,0.9,harmony,8,8,32768,32768,32768,32768,32768,32768
3209,0.9,harmony,9,8,32768,32768,32768,32768,32768,32768
3210,0.9,harmony,0,9,32768,32768,32768,32768,32768,32768
3211,0.9,harmony,1,9,32768,32768,32768,32768,32768,32768
3212,0.9,harmony,2,9,32768,32768,32768,32768,32768,32768
3213,0.9,harmony,3,9,32768,32768,32768,32768,32768,32768
3214,0.9,harmony,4,9,32768,32768,32768,32768,32768,32768
3215,0.9,harmony,5,9,32768,32768,32768,32768,32768,32768
3216,0.9,harmony,6,9,32768,32768,32768,32768,32768,32768
3217,0.9,harmony,7,9,32768,32768,32768,32768,32768,32768
3218,0.9,harmony,8,9,32768,32768,32768,32768,32768,32768
3219,0.9,harmony,9,9,32768,32768,32768,32768,32768,32768
3220,0.9,harmony,0,10,32768,32768,32768,32768,32768,32768
3221,0.9,harmony,1,10,32768,32768,32768,32768,32768,32768
3222,0.9,harmony,2,10,32768,32768,32768,32768,32768,32768
3223,0.9,harmony,3,10,32768,32768,32768,32768,32768,32768
3224,0.9,harmony,4,10,32768,32768,32768,32768,32768,32768
3225,0.9,harmony,5,10,32768,32768,32768,32768,32768,32768
3226,0.9,harmony,6,10,32768,32768,32768,32768,32768,32768
3227,0.9,harmony,7,10,32768,32768,32768,32768,32768,32768
3228,0.9,harmony,8,10,32768,32768,32768,32768,32768,32768
3229,0.9,harmony,9,10,32768,32768,32768,32768,32768,32768
3230,0.9,harmony,0,11,32768,32768,32768,32768,32768,32768
3231,0.9,harmony,1,11,32768,32768,32768,32768,32768,32768
3232,0.9,harmony,2,11,32768,32768,32768,32768,32768,32768
3233,0.9,harmony,3,11,32768,32768,32768,32768,32768,32768
3234,0.9,harmony,4,11,32768,32768,32768,32768,32768,32768
3235,0.9,harmony,5,11,32768,32768,32768,32768,32768,32768
3236,0.9,harmony,6,11,32768,32768,32768,32768,32768,32768
3237,0.9,harmony,7,11,32768,32768,32768,32768,32768,32768
3238,0.9,harmony,8,11,32768,32768,32768,32768,32768,32768
3239,0.9,harmony,9,11,32768,32768,32768,32768,32768,32768
